timestamp	reason	userid	matched_regex
200910	[[WP:Vandalism|Vandalism]]: Recurrent vandalism	7257465	disruption
200910	[[WP:Vandalism-only account|Vandalism-only account]]	10726686	disruption
200910	[[WP:Vandalism-only account|Vandalism-only account]]	10454059	disruption
200910	[[WP:Vandalism-only account|Vandalism-only account]]	10826147	disruption
200910	Long history of disruptive editing and POV-pushing.  Previous blocks in 2006 and 2007 made no impression at all--next time it's indef	2372661	disruption
200910	[[WP:Vandalism|Vandalism]]-only account	7459876	disruption
200910	Abusing [[WP:Sock puppetry|multiple accounts]]: triple voting at [[Wikipedia:Articles for deletion/PDFFiller]], confirmed by CU, master account [[User:SoloCoder]]	10694635	sockpuppet
200910	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Nonenone4]]	10814761	sockpuppet
200910	[[Wikipedia:Sockpuppet investigations/Jessica Liao]]	10718946	sockpuppet
200910	Abusing multiple accounts: [[User:Chakapada]]	10498426	sockpuppet
200910	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Damiannabot]]	10614448	sockpuppet
200910	Abusing multiple accounts	10761041	sockpuppet
200910	[[WP:SOCK|Abusing multiple accounts]]: [[user:Mrpontiac1|Mrpontiac1]].	10544525	sockpuppet
200910	IP and account sockpuppetry	2752357	sockpuppet
200910	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/SophieZoey]]	10809442	sockpuppet
200910	Abusing [[WP:Sock puppetry|multiple accounts]]	10619560	sockpuppet
200910	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Hoylong22]]	10646793	sockpuppet
200910	[[WP:Block#Evasion of blocks|Block evasion]]: [[User:Jpuligan 12]]	10837189	sockpuppet
200910	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Windsir]]	10839387	sockpuppet
200910	abusing multiple accounts per checkuser	10458520	sockpuppet
200910	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Hoylong22]]	10804491	sockpuppet
200910	{{usernameblock}}	10683161	username
200910	{{uw-ublock}}	10093729	username
200910	{{uw-ublock}}	9605660	username
200910	{{UsernameHardBlocked}}	10769039	username
200910	{{usernameblock}}	10761379	username
200910	{{uw-ublock}}	9708980	username
200910	{{uw-ublock}}	9733870	username
200910	{{uw-ublock}}	9783723	username
200910	{{UsernameBlocked}}	10901909	username
200910	{{UsernameHardBlocked}}	10819528	username
200910	{{UsernameHardBlocked}}	10805264	username
200910	{{uw-ublock}}	10176079	username
200910	{{usernameblock}}	10732431	username
200910	{{UsernameBlocked}}	10736910	username
200910	{{uw-ublock}}	9477415	username
200910	{{uw-ublock}}	9783712	username
200910	{{uw-ublock}}	10687984	username
200910	{{compromised account}}	6505686	Misc
200911	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	10882686	spam
200911	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	10476842	spam
200911	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	10981470	spam
200911	{{usernameblock}}: matches the name of a business the user is trying to promote	10830218	spam
200911	spammer	337543	spam
200911	{{Spamusername}}	10954540	spam
200911	{{spamusernameblock}}	11006585	spam
200911	{{spamusernameblock}}	10924691	spam
200911	{{spamusernameblock}}	11013983	spam
200911	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	11032158	spam
200911	{{Spamusername}}	11052370	spam
200911	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	4883142	spam
200911	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	10868973	spam
200911	{{spamusernameblock}}	10916416	spam
200911	{{spamusernameblock}}	7032992	spam
200911	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	8240421	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]: {{UsernameHardBlocked}}	11042147	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	10970065	disruption
200911	[[WP:Vandalism|Vandalism]]	11043355	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	10970878	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	11043183	disruption
200911	[[WP:Vandalism|Vandalism]]: User is going on a very random vandalism spree...	1431234	disruption
200911	3RR violation on [[Stalin's anti-semitism]] and [[Battle of Konotop]], extensive prior history of edit-warring	1229061	disruption
200911	[[WP:Vandalism|Vandalism]]-only account	10921896	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]: personal attacks per edit filter	11124110	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	10938867	disruption
200911	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	10183127	disruption
200911	[[WP:Edit war|Edit warring]]: at  [[Philip Larkin]] using multiple IPs	10542345	disruption
200911	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	11072387	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	9353193	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	11056931	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	10680320	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	10808671	disruption
200911	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]	10690048	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	11002632	disruption
200911	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	10954084	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	10984841	disruption
200911	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	11009906	disruption
200911	vandalism-only account	11093056	disruption
200911	[[WP:Edit war|Edit warring]]	8680752	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	9377497	disruption
200911	[[WP:Disruptive editing|Disruptive editing]]	10802587	disruption
200911	[[WP:Vandalism|Vandalism]]-only account	10938483	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	9768029	disruption
200911	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	10956351	disruption
200911	[[WP:Vandalism|Vandalism]]-only account	11106059	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	5322535	disruption
200911	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]	10974117	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	7145562	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	11003993	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	11092705	disruption
200911	[[WP:Vandalism|Vandalism]]-only account	11020305	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	10986248	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	10922013	disruption
200911	[[WP:Vandalism-only account|Vandalism-only account]]	11015806	disruption
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: confirmed sock of [[User:Cardinality]]; likely sock of [[User:Flegelpuss]]; see [[Wikipedia:Sockpuppet investigations/Scibaby]]	10608201	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Mwojnars]]	10474987	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:Viagraonline]]	10786381	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Jojojohnson2]]	10982443	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Tinpac]]	11037250	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: checkuser block	10571493	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: checkuser block	10594484	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Vacis3]]	11069620	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: http://en.wikipedia.org/w/index.php?title=User_talk%3AMarine_69-71&action=historysubmit&diff=324682452&oldid=324676314	10326288	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]	11110746	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]	9646873	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/TrEeMaNsHoE]]	11055212	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: & impersonating a real person	10982353	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Bogram]]	10889630	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Yourbasis101]]	11098230	sockpuppet
200911	Abusing [[WP:Sock puppetry|multiple accounts]]: checkuser block	10512128	sockpuppet
200911	{{usernameblock}}	11015955	username
200911	{{uw-softerblock}}	10974647	username
200911	{{UsernameHardBlocked}}	10924948	username
200911	{{usernameblock}}	11002027	username
200911	{{usernameblock}}	11007044	username
200911	{{uw-uhblock}}	11020830	username
200911	{{uw-softerblock}}	10653033	username
200911	{{UsernameHardBlocked}}	10978152	username
200911	{{usernameblock}}: possible unaproved bot, discussing with "owner"	7684278	username
200911	NAngparbat	11016082	Misc
200912	[[WP:Spam|Spamming]] links to external sites	11179693	spam
200912	{{spamusernameblock}}	11285526	spam
200912	{{uw-spamublock}}	11112592	spam
200912	{{usernameblock}}: matches the name of a business the user is trying to promote	10220249	spam
200912	{{Spamusername}}	11144116	spam
200912	{{uw-spamublock}}	11149446	spam
200912	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account: username as well	2752455	spam
200912	{{Spamusername}}	11268294	spam
200912	{{spamusernameblock}}	11050289	spam
200912	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	10018593	spam
200912	{{spamusernameblock}}	7379149	spam
200912	{{usernameblock}}: Promotional user name	11225134	spam
200912	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	11211680	spam
200912	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	11297543	spam
200912	{{spamusernameblock}}	11197391	spam
200912	{{uw-spamublock}}	10524142	spam
200912	[[WP:Vandalism|Vandalism]]	1259345	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11194615	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	7146858	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11239988	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	10607891	disruption
200912	[[WP:Vandalism|Vandalism]]	11188240	disruption
200912	Creating [[WP:Copyright violations|copyright violations]]	10898022	disruption
200912	[[WP:Edit war|Edit warring]]: on [[Hasan Prishtina]]	10691767	disruption
200912	[[WP:Disruptive editing|Disruptive editing]]: continued blanking, removal of cited balkan-related content without explanation or seeking consensus	10705080	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11106195	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11220382	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11301659	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11274461	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	6905959	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11212021	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11327893	disruption
200912	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]	10789199	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11273688	disruption
200912	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	11075236	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11245467	disruption
200912	[[WP:Vandalism|Vandalism]]-only account	11059708	disruption
200912	[[WP:Vandalism|Vandalism]]-only account	11331539	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11140392	disruption
200912	[[WP:Disruptive editing|Disruptive editing]]: Abuse of editing privileges.	11329192	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	11270633	disruption
200912	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	10977568	disruption
200912	[[WP:Vandalism|Vandalism]]-only account	11169617	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	10870256	disruption
200912	[[WP:Edit war|Edit warring]]	638216	disruption
200912	[[WP:Vandalism|Vandalism]]	10278552	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	8263182	disruption
200912	[[WP:Vandalism|Vandalism]]-only account	11263121	disruption
200912	[[WP:Vandalism|Vandalism]]-only account	11169450	disruption
200912	[[WP:Vandalism|Vandalism]]-only account	11315054	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	8708104	disruption
200912	[[WP:Edit war|Edit warring]]	9206785	disruption
200912	[[WP:Vandalism-only account|Vandalism-only account]]	4096677	disruption
200912	Abusing [[WP:Sock puppetry|multiple accounts]]	11269760	sockpuppet
200912	[[WP:Block#Evasion of blocks|Block evasion]]	11173224	sockpuppet
200912	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:Buck9999]]	10879224	sockpuppet
200912	[[WP:Block#Evasion of blocks|Block evasion]]: [[User:Jrmoehrle1]]	11211823	sockpuppet
200912	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Brexx]]	10709345	sockpuppet
200912	abusing multiple accounts per checkuser	11275066	sockpuppet
200912	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Den-ckla9]]	11290992	sockpuppet
200912	Abusing [[WP:Sock puppetry|multiple accounts]]: checkuser block	11271099	sockpuppet
200912	Abusing multiple accounts:[[User:Ronpaulfan83]]	11284630	sockpuppet
200912	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:LOLFAKED]]	11139729	sockpuppet
200912	{{UsernameBlocked}}	10717727	username
200912	{{UsernameHardBlocked}}	11282681	username
200912	{{uw-ublock}}	11163463	username
200912	{{UsernameHardBlocked}}	11286697	username
200912	{{UsernameHardBlocked}}	11329103	username
200912	{{uw-softerblock}}	10869331	username
200912	{{UsernameHardBlocked}}	11264114	username
200912	{{UsernameHardBlocked}}	11279955	username
200912	{{uw-softerblock}}	11320541	username
200912	{{usernameblock}}	11135903	username
200912	{{usernameblock}}	11213801	username
200912	{{UsernameHardBlocked}}	11300951	username
200912	{{usernameblock}}	11138619	username
200912	{{usernameblock}}	11286330	username
200912	no unauthorized bots; if this bot is authorized, please link its userpage to its authorization	10997289	Misc
200912	role account	6582663	Misc
200912	violation of revert parole at [[Susha]]	5180174	Misc
200912	bot editing without approval, approval denied	10920744	Misc
201001	Abusing [[WP:Sock puppetry|multiple accounts]]: sock of spammer [[User:Chicandrepublic]]	9261314	spam
201001	{{spamusernameblock}}	11364190	spam
201001	{{spamusernameblock}}	8682799	spam
201001	{{spamusernameblock}}	11405925	spam
201001	{{uw-spamublock}}	11568250	spam
201001	[[WP:Spam|Spamming]] links to external sites	11321060	spam
201001	{{Spamusername}}	11478234	spam
201001	Using Wikipedia for [[WP:Spam|spam]] or [[WP:Advertising|advertising]] purposes	11360028	spam
201001	{{usernameblock}}: matches the name of a business the user is trying to promote	11568181	spam
201001	{{spamusernameblock}}	11533312	spam
201001	Using Wikipedia for [[WP:Spam|spam]] or [[WP:Advertising|advertising]] purposes: sock	11360930	spam
201001	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	11435051	spam
201001	{{spamusernameblock}}	11531463	spam
201001	{{usernameblock}}: matches the name of a business the user is trying to promote	10913371	spam
201001	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account: sock	11390979	spam
201001	{{Spamusername}}	11392489	spam
201001	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	117987	spam
201001	{{Spamusername}}	11446549	spam
201001	{{spamusernameblock}}	11403864	spam
201001	{{Spamusername}}	11458104	spam
201001	[[WP:Vandalism-only account|Vandalism-only account]]: {{UsernameHardBlocked}}	11526380	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11510911	disruption
201001	[[WP:Vandalism|Vandalism]]	4990961	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11463202	disruption
201001	[[WP:Vandalism|Vandalism]]: creatiuon of test pages in mainspace after multiple warnings	9088072	disruption
201001	[[WP:Vandalism|Vandalism]]	11530146	disruption
201001	[[WP:Vandalism|Vandalism]]	11503141	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11347239	disruption
201001	Checkuser - Cross-wiki Vandalism	11238722	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11560943	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11461025	disruption
201001	[[WP:Vandalism|Vandalism]]	3983964	disruption
201001	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]	11505168	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	2240885	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11232662	disruption
201001	[[WP:Long term abuse|Long-term abuse]]	11471111	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11321521	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11364495	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11488587	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11529496	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11487781	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11382675	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11495485	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11519346	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11519726	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]: <!-- Abuse filter --> 	11416952	disruption
201001	Abusing [[WP:Sock puppetry|multiple accounts]]: using IP to break 3RR	11408554	disruption
201001	Blocked for one hour, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]] or follow the instructions below.	11441405	disruption
201001	Deliberately triggering the [[WP:Edit filter|Edit filter]]	11384410	disruption
201001	[[WP:Vandalism-only account|Vandalism-only account]]	11455643	disruption
201001	Abusing [[WP:Sock puppetry|multiple accounts]]	11351116	sockpuppet
201001	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Bonnie Nagy]]	11339101	sockpuppet
201001	Abusing [[WP:Sock puppetry|multiple accounts]]	11408090	sockpuppet
201001	Abusing [[WP:Sock puppetry|multiple accounts]]	11410550	sockpuppet
201001	[[WP:SOCK|Abusing multiple accounts]].	11072740	sockpuppet
201001	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:Artyphil]]	11414830	sockpuppet
201001	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Sorrywrongnumber]]	978298	sockpuppet
201001	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/CaitlinQuinn1]]	11455898	sockpuppet
201001	sockpuppet	11569248	sockpuppet
201001	Abusing [[WP:Sock puppetry|multiple accounts]]	11384042	sockpuppet
201001	Thekohser is blocked so his socks are too, he revealed the connection voluntarily.	7323564	sockpuppet
201001	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Srideep TestPlant]]	11314262	sockpuppet
201001	{{uw-softerblock}}	11327922	username
201001	{{usernameblock}}	11576106	username
201001	{{UsernameBlocked}}	11556204	username
201001	{{usernameblock}}	11367658	username
201001	{{UsernameBlocked}}	11391600	username
201001	{{uw-uhblock}}	11430780	username
201001	{{uw-softerblock}}	11523421	username
201001	{{uw-softerblock}}	11239526	username
201001	{{uw-softerblock}}	11467958	username
201001	{{UsernameBlocked}}	11417138	username
201001	{{uw-softerblock}}	11419979	username
201001	{{usernameblock}}	11381719	username
201001	{{UsernameHardBlocked}}	11503948	username
201001	{{usernameblock}}	11334681	username
201001	role account	11238945	Misc
201001	shared account issue not addressed.	10596998	Misc
201001	Mrpontiac	10732738	Misc
201001	Mrpontiac	11353273	Misc
201001	Mrpontiac	10914844	Misc
201002	{{Spamusername}}	11645767	spam
201002	{{spamusernameblock}}	11755872	spam
201002	[[WP:Spam|Spamming]] links to external sites	7423112	spam
201002	{{uw-spamublock}}	11765642	spam
201002	{{spamusernameblock}}	11791627	spam
201002	{{Spamusername}}	11609970	spam
201002	{{spamusernameblock}}	11648742	spam
201002	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	11608627	spam
201002	{{uw-spamublock}}	11773028	spam
201002	{{usernameblock}}: matches the name of a business/website the user is trying to promote	11512815	spam
201002	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	5615178	spam
201002	Using Wikipedia for [[WP:Spam|spam]] or [[WP:Advertising|advertising]] purposes	11664481	spam
201002	[[WP:Vandalism-only account|Vandalism-only account]]	7871563	disruption
201002	{{usernameblock}}: Variant spelling of "shit for brains" violates name guideline,.and account mostly used for vandalism.	11630750	disruption
201002	[[WP:Vandalism|Vandalism]]-only account	11632141	disruption
201002	[[WP:Disruptive editing|Disruptive editing]]	11674755	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	11721068	disruption
201002	{{Vaublock}}	11779204	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	11736279	disruption
201002	[[WP:Vandalism|Vandalism]]-only account	11717235	disruption
201002	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]	6122640	disruption
201002	[[WP:Vandalism|Vandalism]]	11789219	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	11662081	disruption
201002	[[WP:Edit war|Edit warring]] or violation of the [[WP:Three-revert rule|three-revert rule]]: Persistently vandalizing [[Elan School]] by removing sourced content and references	4620216	disruption
201002	ignoring image upload warnings	11444770	disruption
201002	[[WP:Disruptive editing|Disruptive editing]]	11771741	disruption
201002	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	11738288	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	10077701	disruption
201002	[[WP:Vandalism|Vandalism]]-only account	11594194	disruption
201002	Violations of the [[WP:BLP|Biographies of living persons policy]]	1873457	disruption
201002	[[WP:Disruptive editing|Disruptive editing]]: violation of 3RR	3160007	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	11679559	disruption
201002	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]	10365719	disruption
201002	[[WP:Vandalism|Vandalism]]	11666908	disruption
201002	vandalism only account, {{checkuserblock}}	11449035	disruption
201002	Repeatedly adding unsourced content to medical articles	11386456	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	11787820	disruption
201002	[[WP:Long term abuse|Long-term abuse]]	11293427	disruption
201002	[[WP:Long term abuse|Long-term abuse]]	11497994	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	6323828	disruption
201002	[[WP:Vandalism|Vandalism]]-only account	9497664	disruption
201002	{{Vaublock}}	11545931	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	11598736	disruption
201002	[[WP:Vandalism|Vandalism]]	11663249	disruption
201002	[[WP:Edit war|Edit warring]] or violation of the [[WP:Three-revert rule|three-revert rule]]	8854170	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	11630465	disruption
201002	[[WP:Disruptive editing|Disruptive editing]]	11691153	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	11685948	disruption
201002	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	11672972	disruption
201002	[[WP:Vandalism|Vandalism]]-only account	11738303	disruption
201002	[[WP:Long-term abuse|Long-term abuse]]	11722302	disruption
201002	[[WP:Vandalism-only account|Vandalism-only account]]	11523569	disruption
201002	[[WP:Vandalism|Vandalism]]-only account	4601921	disruption
201002	Abusing [[WP:Sock puppetry|multiple accounts]]	11664766	sockpuppet
201002	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Blazerbulldog11]]	11712026	sockpuppet
201002	Abusing [[WP:Sock puppetry|multiple accounts]]: Removing speedy tag, and using ip for same purpose	11687567	sockpuppet
201002	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Haida chieftain]]	11794932	sockpuppet
201002	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/RodneyWhite]]	9225844	sockpuppet
201002	Abusing multiple accounts - {{Checkuserblock}}	11706810	sockpuppet
201002	Abusing multiple accounts	11610812	sockpuppet
201002	Abusing multiple accounts	11678277	sockpuppet
201002	Abusing [[WP:Sock puppetry|multiple accounts]]	11634566	sockpuppet
201002	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:Adilette1972]]	11665303	sockpuppet
201002	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:Mkbdtu]], impersonation of another editor, repeatedly	11743076	sockpuppet
201002	{{UsernameHardBlocked}}	11777200	username
201002	{{uw-ublock}}	11723011	username
201002	{{usernameblock}}	11620992	username
201002	{{usernameblock}}	10532706	username
201002	{{uw-softerblock}}	11493962	username
201002	{{UsernameHardBlocked}}	11615461	username
201002	{{uw-softerblock}}	11598932	username
201002	{{uw-ublock}}	11623457	username
201002	{{usernameblock}}	11679632	username
201002	{{UsernameBlocked}}	11668790	username
201002	{{UsernameHardBlocked}}	5367905	username
201002	{{UsernameHardBlocked}}	11672930	username
201002	{{UsernameHardBlocked}}	11657465	username
201002	{{UsernameBlocked}}	11743826	username
201002	{{usernameblock}}	11593126	username
201002	{{uw-softerblock}}	11801968	username
201002	"I forgot" is not a valid excuse. http://en.wikipedia.org/w/index.php?title=Wikipedia:Administrators%27_noticeboard/Incidents&diff=prev&oldid=345973345	116219	Misc
201003	{{spamusernameblock}}	11872725	spam
201003	{{Spamusername}}	11986282	spam
201003	{{usernameblock}}: matches the name of a website the user is trying to promote	11863381	spam
201003	{{spamusernameblock}}	11896119	spam
201003	{{spamusernameblock}}	11955473	spam
201003	{{Spamusername}}	12003330	spam
201003	{{Spamusername}}	9074895	spam
201003	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	12031998	spam
201003	{{spamusernameblock}}	11999533	spam
201003	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	9121696	spam
201003	{{uw-spamublock}}	4134296	spam
201003	Spamming admins with emails trying to get their accounts. How's this for a response? :P	12023040	spam
201003	{{softerblock}}: matches the name of a business/website the user is trying to promote	11946943	spam
201003	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	12018396	disruption
201003	[[WP:Vandalism|Vandalism]]-only account	9117482	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	11965377	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	11876078	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	11929081	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	11874914	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	8971470	disruption
201003	{{Vaublock}}	12019554	disruption
201003	[[WP:Vandalism|Vandalism]]-only account	11996478	disruption
201003	[[WP:Vandalism|Vandalism]]	7982020	disruption
